dateSold,bedrooms,bathrooms,livingArea,lotSize,yearBuilt
-1.1810748326682463,-0.4103736943085956,1.01160091167848,7.53955882930103,-0.1022698291252231,-0.6530612244897959
-1.116119099891109,0.8796794600220942,1.1786549963416462,7.828436359157585,-0.6812037745473094,0.7142857142857143
1.0019644567471644,-0.4103736943085956,1.0986122886681098,7.640603826393634,-0.5024228513134404,-1.0408163265306123
-1.0739856516032362,0.8796794600220942,0.9162907318741552,7.223295679562314,0.3017087477684264,-0.3265306122448979
0.933497603279371,0.8796794600220942,1.3862943611198906,7.81237820598861,0.7197143585819944,0.1836734693877551
0.8676640903295698,0.8796794600220942,1.252762968495368,7.618742377670413,-1.0576383575618464,0.7142857142857143
-0.8905295955164566,0.8796794600220942,1.252762968495368,7.390798521735676,-0.7041571027799031,0.6326530612244898
-1.0494078067686436,0.8796794600220942,1.01160091167848,7.427144133408616,2.1226727875541958,0.0408163265306122
-1.0371188843513477,0.8796794600220942,1.01160091167848,7.259116128097101,-0.3516959959194083,-0.7142857142857143
-1.1354302636897171,0.8796794600220942,1.252762968495368,8.003363058629947,2.5626115786789083,0.2653061224489796
-0.8677073110271921,0.8796794600220942,1.252762968495368,8.219056661060598,0.1861769956643713,0.5306122448979592
0.8009527972071044,-0.4103736943085956,1.0986122886681098,6.917705609835305,-0.7041571027799031,-1.020408163265306
1.1037869567761904,0.8796794600220942,1.3862943611198906,8.05356916913454,-0.6133639377709768,0.7959183673469388
-1.1055857378191407,-1.7004268486392855,1.01160091167848,7.403061091090091,-0.936240754909462,-1.0612244897959184
1.030931202445077,-0.4103736943085956,1.3862943611198906,7.341483852363161,-0.3912267278755419,0.4693877551020408
1.1134425386754947,-0.4103736943085956,1.3862943611198906,7.29641326877392,1.4973221117061974,-0.3469387755102041
1.1204647800568068,-0.4103736943085956,1.0986122886681098,7.220373836723949,0.2751849018107625,-0.0816326530612244
-1.0827634533298764,-0.4103736943085956,1.1786549963416462,7.696667081526462,0.4116296863045141,0.2244897959183673
1.0625312886609817,0.8796794600220942,1.0986122886681098,7.733245646529795,-0.5024228513134404,-1.4285714285714286
1.0572646076249974,-1.7004268486392855,1.3862943611198906,7.784889295655098,-0.6133639377709768,0.4489795918367347
-1.109974638682461,0.8796794600220942,1.1786549963416462,7.51479976048867,0.1782708492731446,0.7142857142857143
1.087109133495574,0.8796794600220942,1.3862943611198906,7.856319571406588,-0.6133639377709768,0.8571428571428571
1.088864693840902,2.169732614352784,1.6094379124341005,7.725771441587952,-0.94669727110431,0.8979591836734694
-1.054674487804628,0.8796794600220942,1.252762968495368,7.754052639035757,0.2996684519255292,0.2040816326530612
1.0739424309056138,-0.4103736943085956,1.3862943611198906,7.762596048540069,0.2751849018107625,-0.3061224489795918
0.8457195860129694,0.8796794600220942,0.6931471805599453,7.383368146992383,0.4975771486865595,-1.0408163265306123
-1.1740525912869342,0.8796794600220942,1.01160091167848,7.687538766201629,1.7260902830910485,-0.4285714285714285
1.0985202757402064,0.8796794600220942,1.3862943611198906,7.781973234434385,-1.0578933945422089,0.8979591836734694
0.8457195860129694,0.8796794600220942,1.6094379124341005,8.24143968982973,1.608518235144096,-0.7346938775510204
-1.0300966429700351,0.8796794600220942,1.252762968495368,7.930565854233965,-0.6531497067074726,0.4897959183673469
0.8351862239410012,-1.7004268486392855,1.3862943611198906,7.268223021159565,-1.2800306044376435,0.5306122448979592
-0.9967409964088026,-0.4103736943085956,0.6931471805599453,7.107425474110705,0.4621270084162203,-0.4693877551020408
0.8790752325742021,-0.4103736943085956,1.0986122886681098,7.484930283289661,1.3861259882682988,-0.0408163265306122
-0.9949854360634748,0.8796794600220942,1.0986122886681098,7.467942332285852,-0.3976026523845957,-0.7142857142857143
0.8132417196244007,-0.4103736943085956,1.3862943611198906,7.421177528595393,-0.3912267278755419,0.4081632653061224
0.8948752756821543,-1.7004268486392855,0.6931471805599453,6.720220155135295,0.9418515684774292,-1.0612244897959184
-0.9704075912288822,0.8796794600220942,1.0986122886681098,7.396948602621014,-1.2846212700841622,-1.2653061224489797
1.1011536162581983,-0.4103736943085956,1.3862943611198906,7.639642287858013,-0.6133639377709768,0.8367346938775511
0.8948752756821543,-1.7004268486392855,0.6931471805599453,6.511745329644728,-0.5024228513134404,-0.5714285714285714
-1.019563280898067,-0.4103736943085956,1.1786549963416462,7.353081920515432,0.3874011731701097,0.0408163265306122
0.8720529911928899,-0.4103736943085956,1.0986122886681098,7.00033446027523,0.4975771486865595,-0.4081632653061224
-0.8843851343078085,-0.4103736943085956,1.1786549963416462,7.596392304064196,-0.128793675082887,-0.3469387755102041
1.0572646076249974,-0.4103736943085956,1.0986122886681098,7.231287004327616,-0.1690895179801071,0.4081632653061224
0.8966308360274824,0.8796794600220942,1.3862943611198906,7.783640596221253,0.7197143585819944,-0.2244897959183673
1.1257314610927909,-0.4103736943085956,1.0986122886681098,7.498315870766981,-0.1690895179801071,-0.5918367346938775
1.0572646076249974,-0.4103736943085956,1.3862943611198906,7.51425465281641,-0.3912267278755419,0.8979591836734694
-0.914229660178385,0.8796794600220942,1.5040773967762742,8.064950891749143,1.4707982657485337,0.0408163265306122
-1.009029918826099,-1.7004268486392855,0.6931471805599453,6.90875477931522,0.2302983932670237,-0.7755102040816326
0.972119930876588,-0.4103736943085956,1.0986122886681098,6.814542897259958,0.9418515684774292,-0.2448979591836734
-1.1793192723229182,-0.4103736943085956,0.9162907318741552,7.2305631534092925,1.1142565672022444,-0.3469387755102041
1.1037869567761904,2.169732614352784,1.3862943611198906,7.884576510596324,-0.0578933945422086,0.7142857142857143
-0.9036962981064168,-0.4103736943085956,0.9162907318741552,7.170888478512505,0.1407804131599082,-0.1836734693877551
-1.0871523541931964,-0.4103736943085956,1.1786549963416462,7.75833346749091,-0.1474113746493241,-0.979591836734694
1.036197883481061,-0.4103736943085956,1.3862943611198906,7.503840746698951,-1.168834480999745,0.8775510204081632
0.8913641549914982,0.8796794600220942,1.3862943611198906,8.019941687677365,0.4975771486865595,0.5306122448979592
-1.0213188412433951,-0.4103736943085956,0.6931471805599453,7.01301578963963,0.2147411374649324,-0.2040816326530612
1.0555090472796695,-0.4103736943085956,1.3862943611198906,7.396335293800808,-0.8357561846467738,0.673469387755102
-0.8966740567251047,-0.4103736943085956,1.01160091167848,7.340186835320115,0.372864065289467,0.2040816326530612
1.1081758576395104,-0.4103736943085956,1.252762968495368,7.268920128193722,-0.4445294567712318,0.5102040816326531
